nom_produit,lien_produit,Description,img_produit
Dragon Fusion 100ml O'JLAB,https://www.aromes-et-liquides.fr/e-liquide-o-juicy/14399-dragon-fusion-100ml.html,Un jus de pitaya dans une recette fraîche à booster,https://assets.aromes-et-liquides.fr/42618-thickbox_default/dragon-fusion-100ml.jpg
Odyssée 50ml Abyss Full Moon,https://www.aromes-et-liquides.fr/e-liquide-full-moon/17751-odyssee-50ml-abyss.html,"Fruit du dragon, fraise, citron et fraîcheur !",https://assets.aromes-et-liquides.fr/53113-thickbox_default/odyssee-50ml-abyss.jpg
Lemon Splash Mint 50ml...,https://www.aromes-et-liquides.fr/e-liquide-lemon-splash-cocktail-edition/16860-lemon-splash-mint-50ml.html,La recette du diabolo menthe revue par Tribal Force !,https://assets.aromes-et-liquides.fr/49967-thickbox_default/lemon-splash-mint-50ml.jpg
Icy Paradise 50ml T-Juice,https://www.aromes-et-liquides.fr/e-liquide-t-juice/17494-icy-paradise-50ml.html,"Saveur Fruits de la passion et goyave, avec un goût frais de litchi !",https://assets.aromes-et-liquides.fr/52430-thickbox_default/icy-paradise-50ml.jpg
Green Devil FRESH SUMMER...,https://www.aromes-et-liquides.fr/e-liquide-devil/13982-green-devil-fresh-summer-50-ml-avap.html,"Un mix au cactus et au citron, au fini frais encore plus présent !",https://assets.aromes-et-liquides.fr/41245-thickbox_default/green-devil-fresh-summer-50-ml-avap.jpg
Mojito Menthe Citron 50ml...,https://www.aromes-et-liquides.fr/e-liquide-punk-funk-hero/14965-mojito-menthe-citron-50ml-punk-funk-hero.html,La recette du mojito revisitée par le rappeur français,https://assets.aromes-et-liquides.fr/44516-thickbox_default/mojito-menthe-citron-50ml-punk-funk-hero.jpg
Double Apple Ice 50ml...,https://www.aromes-et-liquides.fr/e-liquide-dotmod-juice/17610-double-apple-ice-50ml.html,Un mix frais de pommes rouges et vertes !,https://assets.aromes-et-liquides.fr/52818-thickbox_default/double-apple-ice-50ml.jpg
Fruits Rouges 50ml Granita...,https://www.aromes-et-liquides.fr/e-liquide-alfaliquid/15693-fruits-rouges-50ml-granita.html,Un granité de baies rouges dans 50ml à booster !,https://assets.aromes-et-liquides.fr/46305-thickbox_default/fruits-rouges-50ml-granita.jpg
Bloody Lime E-Salt Fruizee...,https://www.aromes-et-liquides.fr/e-liquide-fruizee/16466-bloody-lime-e-salt-eliquid-france.html,Un mix aux saveurs fruitées et fraîches de fruits rouges et citron en sel de nicotine,https://assets.aromes-et-liquides.fr/54266-thickbox_default/bloody-lime-e-salt-eliquid-france.jpg
Pomme Poire Cactus 50ml...,https://www.aromes-et-liquides.fr/e-liquide-fruity-sun/14748-pomme-poire-cactus-50ml.html,"Un mélange frais de pomme, de poire et de cactus",https://assets.aromes-et-liquides.fr/43803-thickbox_default/pomme-poire-cactus-50ml.jpg
Cerise Pastèque Frais 50ml...,https://www.aromes-et-liquides.fr/e-liquide-le-petit-verger/16746-cerise-pasteque-50ml.html,Une cerise alliée à une pastèque dans un mix frais signé Savourea,https://assets.aromes-et-liquides.fr/49649-thickbox_default/cerise-pasteque-50ml.jpg
Rock Melon 50ml Original...,https://www.aromes-et-liquides.fr/e-liquide-original-summer/17827-rock-melon-50ml.html,Une saveur fraîche de figue de barbarie et de melon,https://assets.aromes-et-liquides.fr/53535-thickbox_default/rock-melon-50ml.jpg
Silver 50ml Full Moon,https://www.aromes-et-liquides.fr/e-liquide-full-moon/13645-silver-50ml.html,"Poire, cactus et pitaya dans un mix frais signé Full Moon !",https://assets.aromes-et-liquides.fr/55794-thickbox_default/silver-50ml.jpg
Long Bay 50ml Fruizee...,https://www.aromes-et-liquides.fr/e-liquide-fruizee/16667-long-bay-50ml-eliquid-france.html,Framboises et myrtilles dans un e-liquide frais,https://assets.aromes-et-liquides.fr/49432-thickbox_default/long-bay-50ml-eliquid-france.jpg
Limonata 50ml Freezy Crush...,https://www.aromes-et-liquides.fr/e-liquide-etasty/14362-limonata-50ml-freezy-crush.html,Une limonade au cactus et citron jaune en e-liquide 50ml,https://assets.aromes-et-liquides.fr/42564-thickbox_default/limonata-50ml-freezy-crush.jpg
Thormel 100ml Mawix,https://www.aromes-et-liquides.fr/e-liquide-mawix/15330-thormel-100ml.html,Le duo citron framboise bleue Mawix en e-liquide grand format !,https://assets.aromes-et-liquides.fr/45333-thickbox_default/thormel-100ml.jpg
Fraise Blanche Pêche...,https://www.aromes-et-liquides.fr/e-liquide-prestige-fruits/13969-fraise-blanche-peche-violette-50-ml.html,Deux fruits et une fleur pour une recette à booster !,https://assets.aromes-et-liquides.fr/41233-thickbox_default/fraise-blanche-peche-violette-50-ml.jpg
Spring Fresh 50ml Fruizee,https://www.aromes-et-liquides.fr/e-liquide-fruizee/12696-spring-break-fruizee-50ml.html,"Un e-liquide fruits rouges, raisin et yuzu au format 50ml !",https://assets.aromes-et-liquides.fr/44107-thickbox_default/spring-break-fruizee-50ml.jpg
Caraïbes 50ml Pirates Full...,https://www.aromes-et-liquides.fr/e-liquide-pirates/16790-caraibes-50ml-full-moon.html,"Ananas, mangue, rhum et coco dans un mix frais façon piña colada !",https://assets.aromes-et-liquides.fr/49776-thickbox_default/caraibes-50ml-full-moon.jpg
Blue Berry Ice Cream 50ml...,https://www.aromes-et-liquides.fr/e-liquide-the-fuu/16067-blue-berry-ice-cream-50ml-fuurious-flavor.html,Une saveur de crème glacée myrtille et vanille dans un à booster,https://assets.aromes-et-liquides.fr/55919-thickbox_default/blue-berry-ice-cream-50ml-fuurious-flavor.jpg
Souffle Du Dragon 50ml Le...,https://www.aromes-et-liquides.fr/e-liquide-le-french-liquide/17109-souffle-du-dragon-50ml.html,"Fruits rouges, cassis et menthe dans 50ml de e-liquide à booster",https://assets.aromes-et-liquides.fr/51168-thickbox_default/souffle-du-dragon-50ml.jpg
Dark Shigeri 100ml Fighter...,https://www.aromes-et-liquides.fr/e-liquide-fighter-fuel/17914-dark-shigeri-100ml.html,"Cassis, fraise et grenade, dans un mix Fighter Fuel !",https://assets.aromes-et-liquides.fr/53503-thickbox_default/dark-shigeri-100ml.jpg
Wepp's Agrum 50ml Eliquid...,https://www.aromes-et-liquides.fr/e-liquide-eliquid-france/17759-wepp-s-agrum-50ml.html,Une boisson aux agrumes dans votre clearo !,https://assets.aromes-et-liquides.fr/53232-thickbox_default/wepp-s-agrum-50ml.jpg
Dragon Killer 50ml Fruizee...,https://www.aromes-et-liquides.fr/e-liquide-fruizee/17815-dragon-killer-50ml-eliquid-france.html,Vote duo fruit du dragon et fraise en version encore plus frais !,https://assets.aromes-et-liquides.fr/53363-thickbox_default/dragon-killer-50ml-eliquid-france.jpg
Clara-T 50ml T-Juice,https://www.aromes-et-liquides.fr/e-liquide-t-juice/17045-clara-t-50ml.html,Une saveur fraîche de fruits rouges et d'anis dans une recette à booster,https://assets.aromes-et-liquides.fr/50589-thickbox_default/clara-t-50ml.jpg
Vaurien 50ml Multi Freeze...,https://www.aromes-et-liquides.fr/e-liquide-multi-freeze/16242-vaurien-50ml-liquideo.html,Une alliance fraîche de raisin noir et de litchi,https://assets.aromes-et-liquides.fr/48115-thickbox_default/vaurien-50ml-liquideo.jpg
Sorceress 50ml Tribal Lords...,https://www.aromes-et-liquides.fr/e-liquide-tribal-lords/16958-sorceress-50ml-tribal-force.html,Une saveur de fruits rouges et un goût frais dans une recette à booster,https://assets.aromes-et-liquides.fr/50365-thickbox_default/sorceress-50ml-tribal-force.jpg
SubZero 50ml Halo,https://www.aromes-et-liquides.fr/e-liquide-halo/17775-subzero-50ml.html,Une menthe fraîche dans une fiole de 100ml !,https://assets.aromes-et-liquides.fr/53256-thickbox_default/subzero-50ml.jpg
Iron Biket 100ml Versus Juice,https://www.aromes-et-liquides.fr/e-liquide-versus-juices/18273-iron-biket-100ml-versus-juice.html,"Pastèque, framboise et citron avec un goût frais en 100ml !",https://assets.aromes-et-liquides.fr/55431-thickbox_default/iron-biket-100ml-versus-juice.jpg
Ananas Pêche Mangue 50ml...,https://www.aromes-et-liquides.fr/e-liquide-prestige-fruits/17120-ananas-peche-mangue-50ml.html,Des fruits exotiques dans une recette fraîche à booster,https://assets.aromes-et-liquides.fr/51191-thickbox_default/ananas-peche-mangue-50ml.jpg
L'Eau Tropicale 30ml...,https://www.aromes-et-liquides.fr/e-liquide-petit-nuage/17057-l-eau-tropicale.html,"Mangue, agrumes et fruits de la passion frais dans un mix au CBD",https://assets.aromes-et-liquides.fr/50873-thickbox_default/l-eau-tropicale.jpg
Granité de Melon 60ml Pulp,https://www.aromes-et-liquides.fr/e-liquide-pulp/17153-granite-de-melon-60ml.html,Un granité au melon accompagné d'un booster 10ml...,https://assets.aromes-et-liquides.fr/54046-thickbox_default/granite-de-melon-60ml.jpg
Raisin Glacé WSalt Flavors...,https://www.aromes-et-liquides.fr/e-liquide-liquideo/17789-raisin-glace-wsalt-flavors.html,Raisins et glaçons dans une recette au sel de nicotine !,https://assets.aromes-et-liquides.fr/53572-thickbox_default/raisin-glace-wsalt-flavors.jpg
Rouge d'Embarras Récolte...,https://www.aromes-et-liquides.fr/e-liquide-etasty/17189-rouge-d-embarras-recolte-d-hiver-50ml-la-cueillette-de-louise.html,Un mix frais de cerises et de coulis de fruits rouges,https://assets.aromes-et-liquides.fr/51460-thickbox_default/rouge-d-embarras-recolte-d-hiver-50ml-la-cueillette-de-louise.jpg
Blueberry 50ml Lemon'Time...,https://www.aromes-et-liquides.fr/e-liquide-lemon-time/16671-blueberry-50ml-eliquid-france.html,Des myrtilles dans une limonade fraîche !,https://assets.aromes-et-liquides.fr/49436-thickbox_default/blueberry-50ml-eliquid-france.jpg
Lord Hyppo 100ml Versus Juice,https://www.aromes-et-liquides.fr/e-liquide-versus-juices/18274-lord-hyppo-100ml.html,"Un mix ananas, goyave et mangue avec un goût frais en 100ml !",https://assets.aromes-et-liquides.fr/55432-thickbox_default/lord-hyppo-100ml.jpg
Citron Pétillant Citron...,https://www.aromes-et-liquides.fr/e-liquide-fruity-sun/14745-citron-petillant-citron-vert-50ml.html,Un e-liquide aux deux citrons dans une recette fraîche,https://assets.aromes-et-liquides.fr/43800-thickbox_default/citron-petillant-citron-vert-50ml.jpg
Sakai 50ml Curieux,https://www.aromes-et-liquides.fr/e-liquide-curieux/15441-sakai-50ml.html,Un liquide à l'aloe vera et à la menthe,https://assets.aromes-et-liquides.fr/45588-thickbox_default/sakai-50ml.jpg
Black Down 50ml Freezy...,https://www.aromes-et-liquides.fr/e-liquide-etasty/14360-black-down-50ml-freezy-crush.html,"Cassis, violette et fraicheur pour un liquide à booster !",https://assets.aromes-et-liquides.fr/42562-thickbox_default/black-down-50ml-freezy-crush.jpg
Teint de Pêche Récolte...,https://www.aromes-et-liquides.fr/e-liquide-etasty/17190-teint-de-peche-recolte-d-hiver-50ml-la-cueillette-de-louise.html,La fraîcheur d'un mix de pêche jaune et de fruit de la passion,https://assets.aromes-et-liquides.fr/51461-thickbox_default/teint-de-peche-recolte-d-hiver-50ml-la-cueillette-de-louise.jpg
Raisin Litchi 50ml...,https://www.aromes-et-liquides.fr/e-liquide-moonshiners-mocktails/16979-raisin-litchi-50ml-le-french-liquide.html,Un duo de fruits dans une recette fraîche à booster !,https://assets.aromes-et-liquides.fr/50451-thickbox_default/raisin-litchi-50ml-le-french-liquide.jpg
Litchi Raisin 50ml Leemo Le...,https://www.aromes-et-liquides.fr/e-liquide-le-french-liquide/15329-litchi-raisin-50ml-leemo.html,Un liquide aux saveurs de litchi et de raisin sur fond de limonade,https://assets.aromes-et-liquides.fr/54048-thickbox_default/litchi-raisin-50ml-leemo.jpg
Purple Blood 50ml Alfaliquid,https://www.aromes-et-liquides.fr/e-liquide-alfaliquid/17726-purple-blood-50ml.html,Une saveur de fruits rouges dans une recette fraîche signée Alfaliquid,https://assets.aromes-et-liquides.fr/53180-thickbox_default/purple-blood-50ml.jpg
Melon Berry Lychee 100ml...,https://www.aromes-et-liquides.fr/e-liquide-baby-bear/17635-melon-berry-lychee-100ml.html,"Litchi, melon et baies sauvages dans un mix frais !",https://assets.aromes-et-liquides.fr/52899-thickbox_default/melon-berry-lychee-100ml.jpg
Lady Daisy 50ml T-Juice,https://www.aromes-et-liquides.fr/e-liquide-t-juice/17495-lady-daisy-50ml.html,Une saveur fraîche de grenadine dans une recette à booster 50ml !,https://assets.aromes-et-liquides.fr/52433-thickbox_default/lady-daisy-50ml.jpg
Green 50ml Enfer Vape47,https://www.aromes-et-liquides.fr/e-liquide-vape47/16699-green-50ml-enfer.html,Une saveur fraîche de cactus et de citron vert dans une recette 50ml,https://assets.aromes-et-liquides.fr/49527-thickbox_default/green-50ml-enfer.jpg
Fat Bull 50ml Fcukin' Flava,https://www.aromes-et-liquides.fr/e-liquide-fcukin-flava/16523-fat-bull-50ml.html,Un e-liquide au goût de boisson énergisante !,https://assets.aromes-et-liquides.fr/49118-thickbox_default/fat-bull-50ml.jpg
Sironade Dragon 60ml Petit...,https://www.aromes-et-liquides.fr/e-liquide-petit-nuage/16200-sironade-dragon-60ml.html,Un jus frais aux saveurs de fruit du dragon,https://assets.aromes-et-liquides.fr/48023-thickbox_default/sironade-dragon-60ml.jpg
Passion Pastèque Fraise...,https://www.aromes-et-liquides.fr/e-liquide-tornado-attack/17132-passion-pasteque-fraise-50ml-aroma-zon.html,"Un trio de saveurs fraîches goût fruit de la passion, pastèque et fraise",https://assets.aromes-et-liquides.fr/51259-thickbox_default/passion-pasteque-fraise-50ml-aroma-zon.jpg
Ice Storm 50ml Cryptage AVAP,https://www.aromes-et-liquides.fr/e-liquide-avap/16191-ice-storm-50ml-cryptage.html,Une saveur de menthe fraîche par AVAP !,https://assets.aromes-et-liquides.fr/47948-thickbox_default/ice-storm-50ml-cryptage.jpg
Raisin Glacé 50ml Wpuff...,https://www.aromes-et-liquides.fr/e-liquide-liquideo/18178-raisin-glace-50ml-wpuff-flavors.html,Raisin noir et fraîcheur !,https://assets.aromes-et-liquides.fr/54898-thickbox_default/raisin-glace-50ml-wpuff-flavors.jpg
Grape Bar Salts Vampire Vape,https://www.aromes-et-liquides.fr/e-liquide-bar-salts/17380-grape-vampire-vape.html,Un e-liquide au sel de nicotine prêt à l'emploi au goût raisin et anis,https://assets.aromes-et-liquides.fr/54108-thickbox_default/grape-vampire-vape.jpg
Menthe Glaciale Sel de...,https://www.aromes-et-liquides.fr/e-liquide-alfaliquid/17730-menthe-glaciale-sel-de-nicotine.html,"Une fraîcheur polaire prête à vaper, au sel de nicotine",https://assets.aromes-et-liquides.fr/55049-thickbox_default/menthe-glaciale-sel-de-nicotine.jpg
Fruitimi 50ml Millésime,https://www.aromes-et-liquides.fr/e-liquide-millesime/15380-fruitimi-50ml.html,"Mangue, ananas et pitaya frais !",https://assets.aromes-et-liquides.fr/45483-thickbox_default/fruitimi-50ml.jpg
Fraise Bleue MiNiMAL The Fuu,https://www.aromes-et-liquides.fr/e-liquide-minimal/17533-fraise-bleue-the-fuu.html,"Un duo frais de fraises et de cassis, au sel de nicotine",https://assets.aromes-et-liquides.fr/54259-thickbox_default/fraise-bleue-the-fuu.jpg
Bahamas 50ml Pirates Full Moon,https://www.aromes-et-liquides.fr/e-liquide-pirates/16792-bahamas-50ml-full-moon.html,"Kiwi, banane et coco dans une recette fraîche signée Full Moon",https://assets.aromes-et-liquides.fr/49778-thickbox_default/bahamas-50ml-full-moon.jpg
Petite Boisson 60ml Petit...,https://www.aromes-et-liquides.fr/e-liquide-petit-nuage/16198-petite-boisson-60ml.html,"Un jus au goût frais de pomme, cassis et framboise",https://assets.aromes-et-liquides.fr/48019-thickbox_default/petite-boisson-60ml.jpg
Bloody Shigeri 100ml...,https://www.aromes-et-liquides.fr/e-liquide-fighter-fuel/17915-bloody-shigeri-100ml.html,"Un mix frais signé Fighter Fuel : fraise, pitaya, grenade",https://assets.aromes-et-liquides.fr/53504-thickbox_default/bloody-shigeri-100ml.jpg
Menthe Boréale Sel de...,https://www.aromes-et-liquides.fr/e-liquide-petit-nuage/17266-menthe-boreale-sel-de-nicotine.html,Un goût de menthe fraîche dans un e-liquide au sel de nicotine,https://assets.aromes-et-liquides.fr/54254-thickbox_default/menthe-boreale-sel-de-nicotine.jpg
Duo de Raisins 50ml Fruity Sun,https://www.aromes-et-liquides.fr/e-liquide-fruity-sun/14746-duo-de-raisins-50ml.html,Une grappe de raisin blanc et de raisin rouge frais,https://assets.aromes-et-liquides.fr/43801-thickbox_default/duo-de-raisins-50ml.jpg
Cassis Fruit du Dragon 50ml...,https://www.aromes-et-liquides.fr/e-liquide-fifty-freaks/17701-cassis-fruit-du-dragon-50ml.html,"Un duo fruité et frais de pitaya et de cassis, à booster !",https://assets.aromes-et-liquides.fr/53098-thickbox_default/cassis-fruit-du-dragon-50ml.jpg
Menthe Boréale 60ml Petit...,https://www.aromes-et-liquides.fr/e-liquide-petit-nuage/16772-menthe-boreale-60ml.html,Une saveur fraîche de menthe revisitée pour Petit Nuage,https://assets.aromes-et-liquides.fr/49769-thickbox_default/menthe-boreale-60ml.jpg
Dark Enigma 50ml T-juice,https://www.aromes-et-liquides.fr/e-liquide-t-juice/17493-dark-enigma-50ml.html,"Un mélange de saveur de cassis, de litchi et de menthe fraîche en 50ml",https://assets.aromes-et-liquides.fr/52428-thickbox_default/dark-enigma-50ml.jpg
Grenadine Framboise Fraise...,https://www.aromes-et-liquides.fr/e-liquide-prestige-fruits/17118-grenadine-framboise-fraise-50ml.html,Des fruits rouges dans un mix frais !,https://assets.aromes-et-liquides.fr/51189-thickbox_default/grenadine-framboise-fraise-50ml.jpg
Pamela 50ml Swoke,https://www.aromes-et-liquides.fr/e-liquide-swoke/14464-pamela-50ml.html,"Un liquide saveurs fruits tropicaux, pastèque, fraise et goût frais",https://assets.aromes-et-liquides.fr/42945-thickbox_default/pamela-50ml.jpg
La Petite Limo 30ml Greeneo...,https://www.aromes-et-liquides.fr/e-liquide-petit-nuage/17058-la-petite-limo.html,Un mix frais de citrons jaunes et verts au CBD,https://assets.aromes-et-liquides.fr/50874-thickbox_default/la-petite-limo.jpg
Paladin 50ml Tribal Lords...,https://www.aromes-et-liquides.fr/e-liquide-tribal-lords/16957-paladin-50ml-tribal-force.html,Une saveur fraîche de bubblegum au goût de pastèque,https://assets.aromes-et-liquides.fr/50363-thickbox_default/paladin-50ml-tribal-force.jpg
Malotru 50ml Multi Freeze...,https://www.aromes-et-liquides.fr/e-liquide-multi-freeze/17346-malotru-50ml-liquideo.html,Un jus aux saveurs myrtille citron dans format 50ml,https://assets.aromes-et-liquides.fr/51910-thickbox_default/malotru-50ml-liquideo.jpg
